Id,Weekly_Sales
1_8_2013-03-15,38235.78968262835
1_8_2013-03-22,37483.13600361135
1_8_2013-03-29,38587.6700094719
1_8_2013-04-05,40704.88517224064
1_8_2013-04-12,37298.95553678597
1_8_2013-04-19,37726.347010768186
1_8_2013-04-26,38151.14929986794
1_8_2013-05-03,73572.13173365007
1_8_2013-05-10,69731.72242117628
1_8_2013-05-17,69883.377265186
1_8_2013-05-24,70854.98980236844
1_8_2013-05-31,74609.95559272105
1_8_2013-06-07,73242.97480581935
1_8_2013-06-14,67868.93647127447
1_8_2013-06-21,67145.99892431674
1_8_2013-06-28,68715.13332231494
1_8_2013-07-05,70491.0791013997
1_8_2013-07-12,66378.6569802273
1_8_2013-07-19,66853.85009860549
1_8_2013-07-26,67589.63228511724
1_9_2012-11-02,40163.06208362324
1_9_2012-11-09,37956.0201677971
1_9_2012-11-16,33489.90555657969
1_9_2012-11-23,44456.46498119323
1_9_2012-11-30,44799.51095999535
1_9_2012-12-07,35641.469560107456
1_9_2012-12-14,33357.795189693934
1_9_2012-12-21,42095.150427818655
1_9_2012-12-28,32502.733011321332
1_9_2013-01-04,24499.374281047243
1_9_2013-01-11,20647.19665609797
1_9_2013-01-18,21063.684280566344
1_9_2013-01-25,21057.420961933818
1_9_2013-02-01,26191.704724590665
1_9_2013-02-08,25870.487988452838
1_9_2013-02-15,25280.62663122836
1_9_2013-02-22,28050.52260361852
1_9_2013-03-01,32880.42521811446
1_9_2013-03-08,32950.860220627714
1_9_2013-03-15,35871.13223945576
1_9_2013-03-22,36337.03283069577
1_9_2013-03-29,37523.006030214645
1_9_2013-04-05,36790.846625406426
1_9_2013-04-12,32858.96539749251
1_9_2013-04-19,30423.85447155083
1_9_2013-04-26,29757.696198371865
1_9_2013-05-03,49424.58460993972
1_9_2013-05-10,46470.79928807379
1_9_2013-05-17,47647.16199385582
1_9_2013-05-24,51705.09810709094
1_9_2013-05-31,57885.321397593376
1_9_2013-06-07,55195.75356578237
1_9_2013-06-14,47120.478926049545
1_9_2013-06-21,46699.148209447514
1_9_2013-06-28,47532.98060435215
1_9_2013-07-05,47473.9156015125
1_9_2013-07-12,40501.44975422942
1_9_2013-07-19,40864.74389781913
1_9_2013-07-26,40582.34072585011
1_10_2012-11-02,32957.993624224066
1_10_2012-11-09,31486.610514409524
1_10_2012-11-16,28516.284170616666
1_10_2012-11-23,32294.51317620046
1_10_2012-11-30,34569.83697723642
1_10_2012-12-07,31632.046684085588
1_10_2012-12-14,29848.181359196777
1_10_2012-12-21,32815.439928349544
1_10_2012-12-28,26115.000040234998
1_10_2013-01-04,29041.226094791487
1_10_2013-01-11,26565.159302488617
1_10_2013-01-18,26497.585606753684
1_10_2013-01-25,26683.881905216575
1_10_2013-02-01,32497.342201278843
1_10_2013-02-08,34836.16427995391
1_10_2013-02-15,34645.82782647274
1_10_2013-02-22,33141.45267474767
1_10_2013-03-01,34581.18704183569
1_10_2013-03-08,34794.89393486276
1_10_2013-03-15,34638.132510271134
1_10_2013-03-22,34177.154033044964
1_10_2013-03-29,35818.92684368029
1_10_2013-04-05,36568.49204698489
1_10_2013-04-12,32110.533732016982
1_10_2013-04-19,31025.621138052178
1_10_2013-04-26,30769.230363871775
1_10_2013-05-03,40478.02661657499
1_10_2013-05-10,38577.48096600886
1_10_2013-05-17,37912.439504401285
1_10_2013-05-24,41672.25432319811
1_10_2013-05-31,44831.49829855736
1_10_2013-06-07,44634.27600660046
1_10_2013-06-14,41545.8607551398
1_10_2013-06-21,41248.530288880596
1_10_2013-06-28,42278.25633963659
1_10_2013-07-05,43812.508570099526
1_10_2013-07-12,40843.86671672829
1_10_2013-07-19,39743.789561829246
1_10_2013-07-26,40208.327112084975
1_11_2012-11-02,25866.757137006225
1_11_2012-11-09,26963.832418487622
1_11_2012-11-16,23392.802578597828
1_11_2012-11-23,28442.951840945076
1_11_2012-11-30,29382.999004442096
1_11_2012-12-07,34733.216129456
1_11_2012-12-14,28021.273995409072
1_11_2012-12-21,29956.769135010036
1_11_2012-12-28,23320.342497931957
1_11_2013-01-04,26715.73622843241
1_11_2013-01-11,24623.161159610783
1_11_2013-01-18,23578.677150717936
1_11_2013-01-25,22318.398496671878
1_11_2013-02-01,22801.790541545615
1_11_2013-02-08,25492.96891753289
1_11_2013-02-15,24581.742529618605
1_11_2013-02-22,23581.894978336633
1_11_2013-03-01,22649.506059136256
1_11_2013-03-08,24721.98596989317
1_11_2013-03-15,23947.529102808578
1_11_2013-03-22,24680.84677600712
1_11_2013-03-29,26654.111124024465
1_11_2013-04-05,28739.254486301783
1_11_2013-04-12,25022.9602774927
1_11_2013-04-19,25256.572592157507
1_11_2013-04-26,25683.136647157182
1_11_2013-05-03,35216.590636076646
1_11_2013-05-10,33805.448237908226
1_11_2013-05-17,33380.881009070676
1_11_2013-05-24,39092.422387849205
1_11_2013-05-31,39150.3862360595
1_11_2013-06-07,44371.592237293975
1_11_2013-06-14,39365.59350501413
1_11_2013-06-21,39648.47360645475
1_11_2013-06-28,38906.28000822782
1_11_2013-07-05,38289.24208478697
1_11_2013-07-12,34784.59460065798
1_11_2013-07-19,33154.865449659614
1_11_2013-07-26,33770.95212478548
1_12_2012-11-02,11128.490291230944
1_12_2012-11-09,11114.761253573439
1_12_2012-11-16,9558.204776105575
1_12_2012-11-23,10562.018854561065
1_12_2012-11-30,11125.733855045368
1_12_2012-12-07,10231.494017241865
1_12_2012-12-14,9168.465716926932
1_12_2012-12-21,9503.153989611123
1_12_2012-12-28,8615.68518519647
1_12_2013-01-04,10709.550624800215
1_12_2013-01-11,9602.5237929618
1_12_2013-01-18,10118.652197504454
1_12_2013-01-25,10423.068078661803
1_12_2013-02-01,10588.683607552575
1_12_2013-02-08,11845.534890114046
1_12_2013-02-15,11477.298519544158
1_12_2013-02-22,11870.35204611266
1_12_2013-03-01,11806.382652433556
1_12_2013-03-08,12643.248585300222
1_12_2013-03-15,12273.792902983923
1_12_2013-03-22,13041.461998259712
1_12_2013-03-29,13432.031773736291
1_12_2013-04-05,14665.522070381649
1_12_2013-04-12,12024.559458878603
1_12_2013-04-19,12278.346472793637
1_12_2013-04-26,12102.00741092833
1_12_2013-05-03,14885.785210488277
1_12_2013-05-10,13624.391988585534
1_12_2013-05-17,13756.181538704648
1_12_2013-05-24,14835.82492574468
1_12_2013-05-31,15542.453739911041
1_12_2013-06-07,15853.857777266901
1_12_2013-06-14,13479.142307769134
1_12_2013-06-21,14076.578455671275
1_12_2013-06-28,14663.989640502692
1_12_2013-07-05,13597.249423745752
1_12_2013-07-12,13111.132191542965
1_12_2013-07-19,13298.74355310774
1_12_2013-07-26,13804.037009966316
1_13_2012-11-02,41037.19206988658
1_13_2012-11-09,40314.369050623915
1_13_2012-11-16,37481.19524146874
1_13_2012-11-23,38613.836306771605
1_13_2012-11-30,38327.88962700171
1_13_2012-12-07,38846.57491585135
1_13_2012-12-14,35118.95377510345
1_13_2012-12-21,35183.75088561888
1_13_2012-12-28,34019.16481191562
1_13_2013-01-04,39812.952082683034
1_13_2013-01-11,36237.69900269037
1_13_2013-01-18,36044.95438801559
1_13_2013-01-25,35150.31622661256
1_13_2013-02-01,39194.609067197845
1_13_2013-02-08,40393.40649370424
1_13_2013-02-15,38484.080931499455
1_13_2013-02-22,37846.57377346179
1_13_2013-03-01,39953.34115814673
1_13_2013-03-08,40604.621702876546
1_13_2013-03-15,38112.07807436201
1_13_2013-03-22,37642.10153079344
1_13_2013-03-29,38079.70798958347
1_13_2013-04-05,42580.23264761483
1_13_2013-04-12,38453.369462990086
1_13_2013-04-19,38009.050823795085
1_13_2013-04-26,37702.643968708326
1_13_2013-05-03,64609.1741265129
1_13_2013-05-10,61637.14404304636
1_13_2013-05-17,60797.963776112854
1_13_2013-05-24,60973.51061159329
1_13_2013-05-31,60221.175069001634
1_13_2013-06-07,64335.99762147986
1_13_2013-06-14,60462.18134427759
1_13_2013-06-21,60610.51335948379
1_13_2013-06-28,59382.62700466982
1_13_2013-07-05,63119.11759434784
1_13_2013-07-12,60623.87709499544
1_13_2013-07-19,60790.01134601563
1_13_2013-07-26,60374.16165785072
1_14_2012-11-02,12259.324971956305
1_14_2012-11-09,14299.607506768534
1_14_2012-11-16,15058.326440005623
1_14_2012-11-23,35502.31125127889
1_14_2012-11-30,28611.532869787858
1_14_2012-12-07,19963.758288088946
1_14_2012-12-14,27454.881049209645
1_14_2012-12-21,42181.71830701035
1_14_2012-12-28,22062.333878761034
1_14_2013-01-04,14972.23267690229
1_14_2013-01-11,13655.64841184489
1_14_2013-01-18,14021.51613955011
1_14_2013-01-25,13901.840469197346
1_14_2013-02-01,15649.33468832816
1_14_2013-02-08,17466.892126774717
1_14_2013-02-15,16394.259373227887
1_14_2013-02-22,14378.979042126306
1_14_2013-03-01,15234.87675638474
1_14_2013-03-08,15259.584094967775
1_14_2013-03-15,13661.946027333088
1_14_2013-03-22,13032.120579795737
1_14_2013-03-29,13315.981355329768
1_14_2013-04-05,15290.37740914082
1_14_2013-04-12,13565.446568502703
1_14_2013-04-19,13631.550789240448
1_14_2013-04-26,13296.886664782824
1_14_2013-05-03,23159.69236136504
1_14_2013-05-10,22222.859232282415
1_14_2013-05-17,21831.62215427133
1_14_2013-05-24,21917.012312008857
1_14_2013-05-31,21125.58218963826
1_14_2013-06-07,22342.107714890077
1_14_2013-06-14,21126.194473335305
1_14_2013-06-21,21637.596302610247
1_14_2013-06-28,20674.569840632194
1_14_2013-07-05,20988.22102783558
1_14_2013-07-12,20811.293115421086
1_14_2013-07-19,21448.07806857989
1_14_2013-07-26,21434.016195480683
1_16_2012-11-02,9731.424145757597
1_16_2012-11-09,8300.263488162322
1_16_2012-11-16,7400.427463148438
1_16_2012-11-23,7597.676311663377
1_16_2012-11-30,7108.722846838969
1_16_2012-12-07,5421.6965909289465
1_16_2012-12-14,4995.520675504469
1_16_2012-12-21,5713.24032591337
1_16_2012-12-28,6047.429525275153
1_16_2013-01-04,7681.485819350533
1_16_2013-01-11,7023.025460540586
1_16_2013-01-18,7506.656672729632
1_16_2013-01-25,8053.027066898762
1_16_2013-02-01,10250.594960768505
1_16_2013-02-08,10764.094629634557
1_16_2013-02-15,12191.342174952253
1_16_2013-02-22,17827.534935190877
1_16_2013-03-01,32568.111594274742
1_16_2013-03-08,36343.96775541248
1_16_2013-03-15,47011.59617189423
1_16_2013-03-22,48709.84050559443
1_16_2013-03-29,52837.330163751154
1_16_2013-04-05,57073.34640220288
1_16_2013-04-12,52374.36329503958
1_16_2013-04-19,51561.65486210141
1_16_2013-04-26,49801.268527994405
1_16_2013-05-03,50054.39399719414
1_16_2013-05-10,48326.81710155624
1_16_2013-05-17,44881.374913682346
1_16_2013-05-24,46466.41635178722
1_16_2013-05-31,46928.067440344865
1_16_2013-06-07,39573.16328873833
1_16_2013-06-14,37220.87547287584
1_16_2013-06-21,37059.377766391204
1_16_2013-06-28,36068.84407293236
1_16_2013-07-05,37508.78724338262
1_16_2013-07-12,27229.711369127763
1_16_2013-07-19,25194.114521624528
1_16_2013-07-26,24076.24753347176
1_17_2012-11-02,8464.154673621459
1_17_2012-11-09,8893.03670906335
1_17_2012-11-16,8763.703772534618
1_17_2012-11-23,14313.11299872003
1_17_2012-11-30,13168.775284933812
1_17_2012-12-07,10831.71632618534
1_17_2012-12-14,12727.823288768217
1_17_2012-12-21,16795.449584557926
1_17_2012-12-28,11292.76623699453
1_17_2013-01-04,8110.88594731028
1_17_2013-01-11,7545.87297710858
1_17_2013-01-18,7601.253085136944
1_17_2013-01-25,7215.923488186002
1_17_2013-02-01,8608.199812775425
1_17_2013-02-08,10999.47811674267
1_17_2013-02-15,11012.61204790408
1_17_2013-02-22,9445.301851484852
1_17_2013-03-01,8886.222738061482
1_17_2013-03-08,8815.245785431982
1_17_2013-03-15,8377.54983393948
1_17_2013-03-22,7850.55989385113
1_17_2013-03-29,8132.4127166243625
1_17_2013-04-05,8863.271847072176
1_17_2013-04-12,7940.601055169929
1_17_2013-04-19,7871.3873793962675
1_17_2013-04-26,8061.81292864202
1_17_2013-05-03,14312.377733095569
1_17_2013-05-10,13582.518222733133
1_17_2013-05-17,13680.878687110511
1_17_2013-05-24,13176.51846180404
1_17_2013-05-31,12194.281408410752
1_17_2013-06-07,13211.19136718328
1_17_2013-06-14,12940.565188620936
1_17_2013-06-21,12916.616185220346
1_17_2013-06-28,12163.382600887273
1_17_2013-07-05,12028.048577008618
1_17_2013-07-12,12894.926893065125
1_17_2013-07-19,14036.239168397524
1_17_2013-07-26,13734.76119981317
1_18_2012-11-02,12721.942559783274
1_18_2012-11-09,13008.38484990441
1_18_2012-11-16,13665.856325999706
1_18_2012-11-23,30183.84531509131
1_18_2012-11-30,31661.999218555407
1_18_2012-12-07,45893.16805623054
1_18_2012-12-14,37899.69619641422
1_18_2012-12-21,30471.518084028456
1_18_2012-12-28,20522.986348341106
1_18_2013-01-04,8952.278531776725
1_18_2013-01-11,6341.417950299416
1_18_2013-01-18,6823.988381766005
1_18_2013-01-25,6048.729418187846
1_18_2013-02-01,7098.355831510235
1_18_2013-02-08,14032.323048117398
1_18_2013-02-15,20141.650933362114
1_18_2013-02-22,3830.509084814901
1_18_2013-03-01,970.872224932596
1_18_2013-03-08,1345.3627572350256
1_18_2013-03-15,1177.7729684082888
1_18_2013-03-22,4094.161871179454
1_18_2013-03-29,3199.692294743204
1_18_2013-04-05,5877.760759773253
1_18_2013-04-12,2039.5499841894464
1_18_2013-04-19,2302.471858353588
1_18_2013-04-26,1224.8746827010493
1_18_2013-05-03,657.1721758983009
1_18_2013-05-10,313.07928189145184
1_18_2013-05-17,1610.980605597081
1_18_2013-05-24,1189.0547747861021
1_18_2013-06-07,193.953578185026
1_18_2013-07-05,-1105.6791162111094
1_19_2012-11-02,1454.0683686519276
1_19_2012-11-09,1093.0913586309134
1_19_2012-11-16,1393.1277416802438
1_19_2012-11-23,2515.8280046114273
1_19_2012-11-30,1382.1433991884833
1_19_2012-12-07,1593.3432290450628
1_19_2012-12-14,1267.0412952164236
1_19_2012-12-21,1295.9779572433722
1_19_2012-12-28,565.4368760505403
1_19_2013-01-04,915.3275594658302
1_19_2013-01-11,459.0036912497383
1_19_2013-01-18,813.0882869700228
1_19_2013-01-25,582.8844215418952
1_19_2013-02-01,716.6005102620961
1_19_2013-02-08,2019.8100319545376
1_19_2013-02-15,2510.1943128663547
1_19_2013-02-22,2024.4576761164324
1_19_2013-03-01,1751.9097260083697
1_19_2013-03-08,1692.2948091983544
1_19_2013-03-15,1455.1278564169513
1_19_2013-03-22,1817.5052771004466
1_19_2013-03-29,1881.465212174013
1_19_2013-04-05,1720.3696134713882
1_19_2013-04-12,1053.43275443026
1_19_2013-04-19,1350.0804855386239
1_19_2013-04-26,1449.5547701029657
1_19_2013-05-03,458.3880691705523
1_19_2013-05-10,84.46444159060556
1_19_2013-05-17,452.6218977416324
1_19_2013-05-24,-38.152070082795106
1_19_2013-05-31,-292.3360008697104
1_19_2013-06-07,-213.0921677579489
1_19_2013-06-14,211.69457862046335
1_19_2013-06-21,27.835717839201948
1_19_2013-06-28,-219.37086830326058
1_19_2013-07-05,-899.0000388988632
1_19_2013-07-12,26.50105735933201
1_19_2013-07-19,1077.4894659052873
1_19_2013-07-26,709.0810524513466
1_20_2012-11-02,3898.7153313412477
1_20_2012-11-09,3762.8247407318104
1_20_2012-11-16,3518.632607914647
1_20_2012-11-23,5639.684941371992
1_20_2012-11-30,4751.871576555901
1_20_2012-12-07,3718.9186416910416
1_20_2012-12-14,3651.013563687936
1_20_2012-12-21,4743.716735737066
1_20_2012-12-28,3751.2294771539737
1_20_2013-01-04,3280.297995132446
1_20_2013-01-11,2805.252358687721
1_20_2013-01-18,2981.943271765494
1_20_2013-01-25,2716.9262747418343
1_20_2013-02-01,3973.521207549236
1_20_2013-02-08,4855.076021709158
1_20_2013-02-15,4890.303786698606
1_20_2013-02-22,4787.612831056408
1_20_2013-03-01,4819.239202216196
1_20_2013-03-08,4716.007619433683
1_20_2013-03-15,4376.989700821267
1_20_2013-03-22,4388.774412660594
1_20_2013-03-29,4305.670926698366
1_20_2013-04-05,4939.715087807522
1_20_2013-04-12,4108.344694906438
1_20_2013-04-19,4121.282514815631
1_20_2013-04-26,4138.160534746853
1_20_2013-05-03,5571.25070477714
1_20_2013-05-10,5405.671406258006
1_20_2013-05-17,5647.74500129453
1_20_2013-05-24,5924.264993300307
1_20_2013-05-31,5443.2019071134455
1_20_2013-06-07,5845.03999514237
1_20_2013-06-14,6052.164288111086
1_20_2013-06-21,5989.490437023703
1_20_2013-06-28,5346.96766980636
1_20_2013-07-05,5223.452665660152
1_20_2013-07-12,5639.16727077931
1_20_2013-07-19,6367.007856653562
